AnimalID,NameBinary,NameLen,NameFreq,AnimalTypeBinary,AgeuponOutcomeProc,AgePrec,Month,Day,Hour,TimeOfDayPrec,YearPeriodPrec,Weekday,DayName,Intact,Sex,BreedPrec,ColorPrec,OutcomeTypePrec
A706053,1,6,13,1,210,2,6,29,18,3,4,0,0,1,1,97,25,1
A678566,0,3,10916,1,30,1,5,10,15,2,3,1,5,0,0,60,25,5
A672765,1,7,17,1,1460,5,7,25,18,3,4,1,5,1,1,30,2,1
A703654,1,3,31,1,730,3,5,31,13,2,3,1,6,0,0,60,17,5
A668658,1,4,7,1,150,1,12,22,15,2,5,1,6,1,0,60,1,1
A713226,1,5,4,0,120,1,1,15,11,2,1,0,4,1,0,106,5,1
A637291,1,4,108,0,730,2,1,4,18,3,1,1,6,1,0,106,26,1
A705754,1,6,4,0,60,1,7,4,10,1,4,1,5,1,1,106,13,5
A712183,0,3,10916,1,365,3,9,26,9,1,2,1,5,1,1,79,6,1
A688917,1,6,10,1,5110,5,9,27,11,2,2,1,5,0,1,99,25,4
A684226,1,5,24,1,1095,3,7,21,16,3,4,0,0,1,1,80,27,4
A690724,1,6,7,0,60,1,11,23,18,3,2,1,6,1,0,114,27,1
A693380,1,4,31,1,180,1,12,11,18,3,5,0,3,1,0,80,3,1
A685482,1,3,7,0,90,1,8,18,12,2,4,0,0,1,1,106,25,1
A675624,0,3,10916,1,210,2,4,3,13,2,3,0,3,0,0,99,25,5
A688970,1,5,37,1,730,3,10,7,12,2,2,0,1,1,1,11,25,5
A503371,1,4,47,1,2555,5,2,3,11,2,1,0,1,1,0,41,1,4
A674569,1,6,14,1,730,3,3,22,17,3,1,1,5,1,0,71,17,1
A707088,0,3,10916,1,1825,5,7,13,13,2,4,0,0,1,0,79,2,5
A698364,1,4,17,1,150,1,3,11,17,3,1,0,2,1,1,18,2,4
A691256,1,4,6,1,4015,5,11,12,17,3,2,0,2,0,0,18,2,5
A680924,0,3,10916,0,21,1,6,10,12,2,4,0,1,0,1,106,27,5
A677629,1,9,3,0,1095,3,7,4,13,2,4,0,4,1,0,114,5,1
A682935,0,3,10916,0,14,1,7,5,12,2,4,1,5,0,0,106,26,5
A669366,0,3,10916,1,180,1,12,29,13,2,5,1,6,1,1,28,2,1
A684295,1,8,10,1,730,3,8,21,17,3,4,0,3,1,0,37,25,1
A684299,1,4,128,1,2920,5,8,27,18,3,4,0,2,1,0,97,27,1
A687667,1,8,1,1,300,2,9,21,15,2,2,1,6,1,0,90,27,5
A710672,1,5,2,1,60,1,8,31,17,3,4,0,0,1,0,99,27,1
A684882,0,3,10916,1,730,3,8,6,18,3,4,0,2,1,0,80,6,1
A674069,1,5,2,1,1095,3,3,17,14,2,1,0,0,1,1,27,2,5
A686959,0,3,10916,0,30,1,9,3,13,2,2,0,2,0,0,106,4,5
A699690,1,4,7,1,365,3,4,1,11,2,3,0,2,0,1,60,25,4
A685630,1,5,7,1,730,3,8,17,18,3,4,1,6,1,1,7,2,1
A687833,0,3,10916,0,21,1,9,10,18,3,2,0,2,0,1,106,25,5
A692469,1,5,195,0,60,1,11,29,17,3,2,1,5,0,0,50,8,1
A696317,1,5,1,1,240,2,2,8,18,3,1,1,6,1,0,80,6,1
A709243,1,6,1,1,2190,5,8,14,13,2,4,0,4,0,0,40,27,5
A715829,1,4,88,1,300,2,11,25,17,3,2,0,2,1,1,37,11,4
A708007,0,3,10916,0,365,2,7,22,9,1,4,0,2,0,1,106,13,5
A718437,1,4,41,1,1825,5,12,30,17,3,5,0,2,1,0,80,2,4
A712923,0,3,10916,0,730,2,10,1,9,1,2,0,3,0,1,106,27,5
A673039,0,3,10916,0,7,1,2,19,16,3,1,0,2,0,1,106,13,5
A680360,1,5,5,1,1460,5,11,15,12,2,2,1,5,1,0,36,27,1
A712631,0,3,10916,0,14,1,9,26,19,3,2,1,5,0,1,106,2,5
A668806,1,8,128,1,2920,5,12,17,14,2,5,0,1,1,0,28,2,4
A664880,1,12,1,1,240,2,10,12,18,3,2,1,5,1,1,91,25,4
A677959,0,3,10916,0,90,1,7,12,11,2,4,1,5,1,0,106,26,1
A675894,1,9,5,0,2555,4,5,31,16,3,3,1,5,1,0,106,23,3
A715827,1,6,10,1,365,3,11,13,17,3,2,0,4,1,1,79,7,4
A711548,1,4,28,1,120,1,9,13,14,2,2,1,6,0,1,79,6,5
A695741,1,5,17,1,365,3,5,25,13,2,3,0,0,1,0,60,25,1
A693882,1,4,4,0,120,1,12,19,11,2,5,0,4,1,1,106,13,5
A692229,1,4,3,1,1095,3,11,18,12,2,2,0,1,1,1,38,25,4
A713809,1,6,1,1,2190,5,10,17,18,3,2,1,5,1,1,79,7,4
A694911,0,3,10916,0,730,2,1,6,16,3,1,0,1,1,0,106,27,2
A705252,1,6,4,1,90,1,6,15,19,3,4,0,0,0,1,79,25,5
A612925,1,5,8,1,1095,3,8,24,16,3,4,1,6,1,1,97,2,1
A670937,1,10,1,1,2190,5,1,29,16,3,1,0,2,1,0,19,2,4
A680974,0,3,10916,1,60,1,6,15,11,2,4,1,6,1,1,99,9,1
A682514,1,6,7,1,1460,5,7,2,18,3,4,0,2,1,0,37,24,5
A700684,1,4,9,1,3650,5,5,15,12,2,3,0,4,1,1,97,2,2
A682703,1,6,4,0,1460,3,7,16,14,2,4,0,2,1,1,106,13,5
A695638,1,4,57,1,30,1,2,16,17,3,1,0,0,1,0,97,9,1
A709217,0,3,10916,0,365,2,8,7,16,3,4,0,4,0,1,106,13,3
A685468,1,7,1,0,120,1,11,19,13,2,2,0,2,1,0,106,25,1
A676111,1,5,1,1,1095,3,5,4,16,3,3,0,0,1,1,79,25,4
A676814,1,4,6,1,730,3,4,20,17,3,3,1,6,1,1,73,2,1
A712666,0,3,10916,1,365,3,9,30,18,3,2,0,2,1,1,60,27,1
A640710,1,3,6,1,365,3,8,20,16,3,4,0,2,1,1,99,26,4
A715142,1,6,1,1,730,3,11,6,19,3,2,0,4,1,1,79,25,4
A683686,1,5,21,1,365,3,7,24,18,3,4,0,3,1,0,60,2,4
A678119,0,3,10916,0,28,1,5,4,13,2,3,1,6,0,1,106,26,5
A685526,1,4,63,0,730,2,8,18,15,2,4,0,0,1,1,106,13,5
A698159,0,3,10916,1,365,3,3,10,18,3,1,0,1,1,1,73,2,1
A699292,1,3,8,0,14,1,3,29,15,2,1,1,6,0,1,106,27,5
A718031,1,6,16,0,120,1,1,30,17,3,1,1,5,1,1,106,25,1
A669164,1,5,38,1,365,3,12,22,18,3,5,1,6,1,1,97,9,1
A708188,1,7,1,0,90,1,7,31,9,1,4,0,4,1,1,106,26,1
A670624,0,3,10916,0,150,1,1,15,14,2,1,0,2,0,1,106,2,5
A705098,0,3,10916,0,90,1,6,14,9,1,4,1,6,0,1,106,13,5
A705632,0,3,10916,1,30,1,6,19,0,4,4,0,4,2,2,7,27,5
A667182,1,5,31,1,90,1,11,18,17,3,2,0,0,1,0,35,22,1
A672647,1,9,1,0,120,1,3,8,13,2,1,1,5,1,0,109,25,1
A707405,1,5,12,1,1825,5,7,21,15,2,4,0,1,1,1,94,6,4
A705182,1,4,4,1,1825,5,6,14,18,3,4,1,6,0,1,37,22,4
A719970,1,8,3,1,365,3,2,8,11,2,1,0,0,0,1,70,2,5
A718397,1,4,19,1,3650,5,1,6,12,2,1,0,2,0,1,60,20,5
A719638,1,6,2,0,60,1,2,3,12,2,1,0,2,0,0,114,25,1
A676129,1,4,57,1,120,1,4,7,18,3,3,0,0,1,0,73,2,4
A701642,1,6,7,0,90,1,6,16,8,1,4,0,1,1,0,106,25,1
A713148,1,4,8,1,240,2,11,3,10,1,2,0,1,1,1,7,25,1
A685339,1,4,41,0,4745,5,8,7,14,2,4,0,3,1,0,92,4,4
A669688,1,8,4,1,3650,5,1,8,14,2,1,0,2,1,1,28,27,5
A673074,1,6,6,1,2190,5,3,9,13,2,1,1,6,1,1,25,2,5
A663286,1,2,28,0,60,1,11,9,17,3,2,1,5,1,1,106,13,4
A663707,1,5,22,0,90,1,10,11,11,2,2,0,4,1,0,106,25,5
A666821,1,5,2,0,300,2,12,1,17,3,5,1,6,1,0,48,27,1
A688582,1,7,10,1,1095,3,9,29,15,2,2,0,0,0,0,60,25,3
A680650,1,7,2,1,365,3,1,12,18,3,1,0,0,1,0,6,25,5
A704661,0,3,10916,0,7,1,6,7,19,3,4,1,6,2,2,106,5,5
A664303,0,3,10916,0,300,2,10,3,12,2,2,0,3,0,1,106,25,5
A711541,1,4,1,1,3650,5,9,8,18,3,2,0,1,1,1,37,1,4
A597023,1,5,37,1,730,3,12,5,18,3,5,0,3,1,1,60,22,3
A718403,0,3,10916,1,60,1,1,2,12,2,1,1,5,0,0,37,27,5
A675180,0,3,10916,0,7,1,4,2,17,3,3,0,2,0,1,106,27,5
A696587,1,6,2,0,365,2,2,8,13,2,1,1,6,0,0,114,26,5
A669148,1,4,108,0,365,2,12,20,14,2,5,0,4,0,0,106,23,5
A654642,1,5,31,1,365,3,6,7,15,2,4,1,5,1,0,80,25,1
A714943,1,3,47,1,730,3,11,1,11,2,2,1,6,1,1,28,11,4
A685613,1,5,37,0,30,1,9,4,17,3,2,0,3,1,1,106,26,1
A717620,1,6,58,0,365,2,1,5,13,2,1,0,1,1,1,109,27,5
A680183,1,6,1,1,1095,3,6,28,17,3,4,1,5,1,1,79,27,1
A702601,0,3,10916,0,365,2,5,17,9,1,3,1,6,0,1,106,25,5
A703371,1,4,27,1,730,3,5,31,17,3,3,1,6,1,0,28,6,1
A686629,1,3,6,1,60,1,8,25,18,3,4,0,0,1,0,97,2,1
A716857,1,6,3,0,210,2,11,30,0,4,2,0,0,1,0,106,25,5
A691846,1,5,8,1,1095,3,11,29,14,2,2,1,5,1,1,73,2,1
A651249,1,7,32,1,1095,3,2,6,18,3,1,0,4,1,0,4,27,3
A668897,1,5,32,1,365,3,12,14,12,2,5,1,5,0,0,60,27,4
A498842,1,5,2,1,2920,5,3,7,9,1,1,1,5,0,1,64,25,3
A709161,1,5,4,0,365,2,8,11,0,4,4,0,1,0,0,106,25,5
A691432,0,3,10916,0,1825,3,11,5,9,1,2,0,2,1,1,106,27,5
A665491,1,3,47,1,365,3,10,18,19,3,2,0,4,0,1,97,27,4
A697467,0,3,10916,0,240,2,2,25,9,1,1,0,2,2,2,106,25,5
A681274,0,3,10916,0,21,1,6,14,16,3,4,1,5,0,1,106,21,5
A708519,1,4,1,0,1095,3,9,12,19,3,2,1,5,1,0,50,4,1
A719420,1,4,28,0,365,2,1,29,13,2,1,0,4,1,0,106,23,5
A677526,0,3,10916,0,21,1,4,26,12,2,3,1,5,0,0,106,25,5
A700961,1,8,2,0,120,1,8,22,17,3,4,1,5,1,1,106,25,1
A673909,1,4,5,1,2190,5,5,11,15,2,3,1,6,1,0,37,1,1
A716098,1,3,174,1,3650,5,11,19,12,2,2,0,3,1,1,28,17,5
A717722,1,6,41,0,120,1,1,10,17,3,1,1,6,1,1,50,16,1
A674709,1,5,10,1,4745,5,3,18,12,2,1,0,1,1,1,79,27,5
A687051,0,3,10916,0,120,1,8,31,9,1,4,1,6,0,0,106,13,5
A691732,1,6,17,1,1095,3,1,8,14,2,1,0,4,1,1,97,6,1
A701121,1,3,174,1,60,1,6,23,17,3,4,0,1,1,1,27,3,1
A686994,1,5,30,0,240,2,1,10,12,2,1,1,5,1,0,106,4,1
A706272,1,5,4,0,60,1,7,18,17,3,4,1,5,1,1,106,27,1
A676815,1,4,37,1,2920,5,11,13,18,3,2,0,4,0,0,60,26,5
A713216,1,9,12,0,1095,3,12,26,15,2,5,1,5,1,1,106,27,1
A686553,1,6,44,1,365,3,8,30,14,2,4,1,5,1,1,80,3,1
A684619,0,3,10916,0,21,1,7,26,14,2,4,1,5,0,0,106,27,5
A681239,1,9,6,1,1460,5,6,15,17,3,4,1,6,1,1,4,26,4
A690624,1,4,1,0,1095,3,10,29,14,2,2,0,2,1,1,106,27,1
A714117,1,6,3,1,1460,5,10,24,18,3,2,1,5,1,1,79,27,1
A683039,0,3,10916,0,21,1,7,6,13,2,4,1,6,0,0,106,25,5
A718000,0,3,10916,0,60,1,1,17,18,3,1,1,6,1,1,106,25,1
A719509,1,5,30,1,730,3,2,2,0,4,1,0,1,1,1,72,27,5
A677836,0,3,10916,0,90,1,7,12,11,2,4,1,5,1,0,106,27,1
A713613,0,3,10916,0,28,1,10,9,15,2,2,0,4,0,0,109,25,3
A707658,1,4,3,0,60,1,8,19,17,3,4,0,2,1,0,106,27,1
A693045,0,3,10916,0,2190,3,12,1,10,1,5,0,0,0,1,107,26,3
A711604,1,5,18,0,60,1,9,20,15,2,2,1,6,1,1,84,27,1
A716315,1,6,16,1,1825,5,2,16,18,3,1,0,1,1,1,97,27,4
A671093,1,6,20,0,150,1,1,29,15,2,1,0,2,1,1,106,25,5
A709167,0,3,10916,0,21,1,8,11,0,4,4,0,1,0,1,106,25,5
A683730,1,6,12,0,365,2,7,25,16,3,4,0,4,0,0,109,25,5
A693329,1,7,1,1,240,2,12,23,14,2,5,0,1,1,1,79,6,5
A712391,0,3,10916,0,120,1,1,22,9,1,1,0,4,1,1,106,26,1
A695986,1,4,2,1,365,3,5,28,15,2,3,0,3,1,0,60,25,1
A669450,0,3,10916,0,30,1,12,22,8,1,5,1,6,2,2,106,25,3
A674819,1,5,1,1,365,3,3,21,11,2,1,0,4,0,0,25,2,5
A714050,1,5,4,0,30,1,10,23,0,4,2,0,4,0,1,106,2,5
A694218,1,9,7,0,240,2,12,26,17,3,5,0,4,1,0,106,23,1
A702344,0,3,10916,0,365,2,5,13,9,1,3,0,2,2,2,50,14,5
A680740,1,6,12,0,730,2,7,12,12,2,4,1,5,1,0,109,4,1
A685827,1,4,3,1,30,1,8,13,14,2,4,0,2,0,1,79,6,3
A708614,1,6,1,0,1825,3,9,27,18,3,2,1,6,1,1,109,2,1
A691508,1,8,1,0,30,1,11,7,13,2,2,0,4,0,0,106,27,5
A679997,1,9,1,1,365,3,6,3,12,2,4,0,1,1,0,90,25,5
A594400,1,6,18,1,2190,5,4,4,12,2,3,1,5,1,0,7,25,1
A705798,0,3,10916,0,30,1,6,24,12,2,4,0,2,0,1,106,21,5
A680536,1,5,39,0,30,1,7,12,13,2,4,1,5,0,0,106,26,1
A575214,1,4,9,1,2555,5,8,17,19,3,4,0,0,1,0,97,26,1
A718674,1,6,1,1,730,3,1,19,0,4,1,0,1,1,0,97,26,5
A671863,1,8,6,1,730,3,12,4,17,3,5,0,3,1,1,97,27,5
A720034,1,6,60,1,730,3,2,5,14,2,1,0,4,1,1,24,2,5
A685500,0,3,10916,0,365,2,8,9,9,1,4,1,5,0,0,106,27,5
A679752,1,7,24,0,60,1,7,12,20,4,4,1,5,1,1,109,2,1
A676712,1,4,2,1,1460,5,4,15,17,3,3,0,1,1,0,79,2,4
A709301,1,5,6,0,30,1,8,11,0,4,4,0,1,0,0,106,27,5
A719927,1,5,148,1,3285,5,2,13,16,3,1,1,5,1,0,80,27,1
A710829,0,3,10916,1,730,3,9,1,18,3,2,0,1,1,0,25,22,1
A687338,0,3,10916,0,28,1,9,3,18,3,2,0,2,0,0,106,2,5
A664782,1,7,4,1,180,1,10,16,17,3,2,0,2,0,0,38,1,5
A717518,1,6,9,1,60,1,12,13,19,3,5,1,6,1,0,97,11,1
A669908,1,4,7,1,1095,3,2,18,18,3,1,0,1,1,0,37,27,1
A515677,1,5,40,1,2555,5,2,15,12,2,1,1,6,1,0,60,2,5
A691479,1,9,14,1,2555,5,2,12,8,1,1,0,3,1,0,37,27,1
A706212,1,7,7,0,150,1,9,26,17,3,2,1,5,1,0,106,21,1
A677984,1,6,75,1,730,3,8,4,16,3,4,0,0,1,0,18,27,5
A704265,1,6,1,1,365,3,7,28,17,3,4,0,1,1,1,28,2,1
A676134,1,5,36,1,90,1,4,5,13,2,3,1,5,0,0,64,2,4
A717508,1,6,1,1,1095,3,12,15,15,2,5,0,1,1,0,79,11,5
A680957,1,6,17,1,1460,5,6,15,12,2,4,1,6,1,1,41,18,1
A681827,1,6,3,1,1095,3,7,7,17,3,4,0,0,1,1,97,18,3
A702669,0,3,10916,0,1,1,5,16,17,3,3,1,5,2,2,106,26,2
A702492,1,6,6,0,60,1,6,20,8,1,4,1,5,1,0,114,26,1
A671644,1,6,15,1,2920,5,5,17,17,3,3,1,6,0,1,18,25,4
A706846,1,6,1,1,30,1,8,30,12,2,4,1,6,1,1,25,9,1
A707751,1,6,1,1,2190,5,7,18,14,2,4,1,5,0,1,80,25,4
A709213,1,4,3,0,150,1,8,15,14,2,4,1,5,1,1,106,27,4
A710113,1,6,8,0,3650,4,8,21,13,2,4,0,4,1,0,114,27,4
A668042,1,5,4,1,150,1,12,20,12,2,5,0,4,1,0,37,25,4
A604955,1,11,1,1,1460,5,11,24,12,2,2,0,0,1,0,28,25,1
A683497,1,3,174,1,365,3,7,22,17,3,4,0,1,1,1,99,25,1
A691571,1,6,14,0,730,2,11,10,14,2,2,0,0,1,0,106,23,5
A679016,1,4,23,0,21,1,5,30,14,2,3,0,4,0,0,106,2,5
A680487,0,3,10916,0,365,2,6,4,18,3,4,0,2,0,0,106,4,5
A714511,1,7,1,1,1825,5,10,28,12,2,2,0,2,1,0,73,28,1
A684786,1,4,7,1,300,2,8,3,15,2,4,1,6,0,1,99,25,5
A691529,1,4,8,0,120,1,11,14,13,2,2,0,4,1,1,106,13,5
A678308,0,3,10916,1,60,1,5,11,18,3,3,1,6,1,1,37,27,5
A689022,0,3,10916,0,730,2,9,29,9,1,2,0,0,0,1,106,26,5
A668387,1,5,15,0,60,1,12,9,15,2,5,0,0,0,1,106,25,5
A709905,0,3,10916,0,30,1,8,15,8,1,4,1,5,0,0,106,26,2
A713485,1,4,1,0,330,2,11,21,18,3,2,1,5,1,0,109,23,1
A687054,1,4,1,1,730,3,5,27,11,2,3,0,2,1,0,60,25,5
A686871,0,3,10916,0,150,1,8,29,9,1,4,0,4,0,0,109,25,5
A693967,1,5,30,1,2920,5,12,28,18,3,5,1,6,1,0,79,2,1
A688091,0,3,10916,0,30,1,9,19,14,2,2,0,4,0,0,106,27,5
A701076,1,6,14,0,30,1,5,23,15,2,3,1,5,1,1,106,27,1
A660136,1,5,3,0,90,1,10,6,9,1,2,1,6,1,1,106,13,1
A701965,0,3,10916,0,730,2,5,8,9,1,3,0,4,1,0,106,27,5
A706052,1,6,44,0,60,1,7,18,18,3,4,1,5,1,0,106,25,1
A695630,0,3,10916,1,730,3,1,25,18,3,1,1,6,1,0,97,25,1
A677050,0,3,10916,0,365,2,4,19,17,3,3,1,5,0,0,106,4,5
A662227,1,6,31,0,3650,4,8,5,8,1,4,0,1,1,0,106,23,1
A674573,1,6,30,1,60,1,3,24,18,3,1,0,0,1,0,18,6,1
A713385,1,6,3,1,300,2,10,11,11,2,2,1,6,1,1,79,27,1
A677898,1,5,2,0,365,2,6,7,16,3,4,1,5,1,0,106,27,1
A678486,1,7,4,1,1460,5,6,5,18,3,4,0,3,1,1,79,27,5
A713249,1,5,14,1,730,3,11,3,13,2,2,0,1,1,1,97,26,5
A697732,0,3,10916,0,90,1,3,3,18,3,1,0,1,1,0,106,25,1
A672216,1,5,15,1,730,3,12,28,18,3,5,0,0,1,1,11,27,4
A680121,1,5,148,1,90,1,7,1,18,3,4,0,1,1,0,37,11,1
A707663,1,4,88,1,240,2,9,17,17,3,2,0,3,1,0,80,27,4
A695703,1,5,6,1,365,3,1,26,13,2,1,0,0,1,1,25,24,1
A671547,1,6,16,1,730,3,4,8,12,2,3,0,1,1,0,60,20,3
A703589,1,9,1,0,30,1,5,31,17,3,3,1,6,1,0,109,27,1
A665212,1,6,2,1,1460,5,12,26,9,1,5,0,3,1,1,37,25,1
A702990,1,5,1,0,60,1,6,14,11,2,4,1,6,0,0,106,5,1
A678723,0,3,10916,0,21,1,5,12,16,3,3,0,0,0,1,106,13,5
A702473,1,7,1,0,2190,3,5,30,18,3,3,1,5,1,0,106,5,1
A687029,0,3,10916,0,21,1,8,30,14,2,4,1,5,0,1,106,26,5
A708408,0,3,10916,0,7,1,7,27,15,2,4,0,0,2,2,106,26,5
A683865,1,5,16,0,60,1,8,10,12,2,4,1,6,1,0,106,25,1
A676725,0,3,10916,1,90,1,4,14,19,3,3,0,0,0,0,97,21,5
A689257,1,6,16,1,730,3,10,7,16,3,2,0,1,1,0,97,2,1
A713905,1,5,30,1,90,1,10,24,17,3,2,1,5,1,1,25,3,4
A678303,0,3,10916,1,1095,3,5,7,18,3,3,0,2,0,1,60,25,5
A577582,1,8,6,1,1825,5,11,15,16,3,2,1,6,1,0,91,27,4
A684487,1,5,195,1,330,2,7,27,13,2,4,1,6,1,0,28,27,1
A684700,0,3,10916,1,60,1,8,1,19,3,4,0,4,1,1,31,25,1
A718141,1,6,1,1,2190,5,12,23,15,2,5,0,2,1,1,73,2,4
A711144,1,5,148,1,5840,5,9,2,17,3,2,0,2,1,0,97,27,4
A675069,1,6,7,0,3650,4,6,24,11,2,4,0,1,1,0,106,23,3
A706940,1,4,2,1,730,3,7,18,12,2,4,1,5,1,0,37,27,1
A698898,1,6,12,1,1095,3,4,6,18,3,3,0,0,1,0,97,25,1
A691881,1,4,1,1,2555,5,11,12,16,3,2,0,2,1,1,79,6,1
A688593,1,6,63,1,4380,5,12,31,12,2,5,0,2,0,0,79,2,1
A714708,1,10,2,1,365,3,11,3,17,3,2,0,1,1,1,40,27,1
A699245,1,7,1,1,1825,5,3,30,12,2,1,0,0,0,1,76,21,5
A642946,1,4,5,0,730,2,12,7,13,2,5,1,6,1,0,106,25,1
A718970,1,5,17,0,240,2,1,11,17,3,1,0,0,1,0,106,26,4
A704861,1,9,14,0,60,1,7,14,14,2,4,0,1,1,0,114,27,1
A686221,1,6,24,0,60,1,8,27,18,3,4,0,2,1,1,106,2,1
A674738,1,6,1,0,60,1,5,27,8,1,3,0,1,0,1,106,21,1
A664519,0,3,10916,1,2190,5,10,10,11,2,2,0,3,0,1,18,9,3
A702560,1,6,11,0,60,1,7,7,7,1,4,0,1,1,1,106,27,1
A713282,1,5,34,0,2920,4,10,25,15,2,2,1,6,1,1,106,27,5
A701490,0,3,10916,0,21,1,4,30,17,3,3,0,3,2,2,106,2,5
A703899,1,5,16,1,730,3,7,31,12,2,4,0,4,1,0,60,25,1
A659043,1,4,11,1,2190,5,10,11,17,3,2,0,4,1,0,97,26,1
A719411,1,5,23,1,730,3,1,25,0,4,1,0,0,0,0,25,2,5
A703915,1,3,1,1,730,3,6,5,11,2,4,0,4,1,1,97,2,1
A719372,1,4,18,1,365,3,1,19,16,3,1,0,1,1,0,79,2,4
A693213,1,7,24,1,240,2,12,8,18,3,5,0,0,1,1,25,27,1
A720774,1,5,31,1,365,3,2,20,18,3,1,1,5,1,0,97,2,1
A682529,1,7,15,0,1825,3,7,11,15,2,4,0,4,1,0,106,23,5
A709232,0,3,10916,0,240,2,11,2,15,2,2,0,0,1,1,106,13,1
A694738,1,5,4,1,1095,3,4,28,17,3,3,0,1,1,0,3,25,4
A712068,1,6,44,1,365,3,9,19,17,3,2,1,5,1,0,37,2,4
A718101,1,6,63,0,180,1,1,3,17,3,1,1,6,1,0,106,21,1
A706035,0,3,10916,0,6,1,6,24,11,2,4,0,2,2,2,106,25,5
A674672,0,3,10916,1,1,1,3,17,13,2,1,0,0,0,0,60,25,4
A588582,1,4,47,1,1825,5,4,4,16,3,3,0,4,1,0,11,2,4
A674808,1,5,15,1,240,2,3,19,16,3,1,0,2,0,1,60,2,4
A695360,1,4,48,1,365,3,1,19,14,2,1,0,0,1,1,79,2,1
A688931,0,3,10916,1,730,3,10,2,14,2,2,0,3,1,1,80,27,5
A688399,1,6,1,1,2555,5,10,6,14,2,2,0,0,1,1,97,6,5
A672072,1,6,15,1,2190,5,2,8,13,2,1,1,5,1,0,97,11,4
A716384,1,6,30,0,1825,3,11,19,14,2,2,0,3,1,0,106,25,4
A683645,1,2,6,1,60,1,9,6,7,1,2,1,5,1,1,97,9,1
A696237,1,3,59,1,1460,5,1,31,15,2,1,1,5,1,1,79,2,1
A711963,1,5,2,0,180,1,9,22,13,2,2,0,1,1,1,106,26,5
A719923,1,12,1,0,120,1,2,1,14,2,1,0,0,1,1,106,25,1
A708774,1,8,23,1,2190,5,7,31,14,2,4,0,4,0,0,79,25,3
A672695,0,3,10916,0,1095,3,2,16,18,3,1,1,6,2,2,114,25,5
A694237,1,9,9,1,1095,3,12,23,9,1,5,0,1,0,1,73,27,3
A719820,1,8,4,1,365,3,2,14,14,2,1,1,6,1,0,60,2,5
A701660,1,6,3,0,60,1,5,7,12,2,3,0,3,0,1,106,27,1
A676443,1,4,1,1,730,3,4,19,12,2,3,1,5,1,1,37,25,4
A685278,1,9,1,0,30,1,8,12,15,2,4,0,1,0,0,106,27,5
A707136,1,11,1,1,730,3,7,22,9,1,4,0,2,0,0,28,6,5
A708452,1,6,1,1,730,3,8,4,18,3,4,0,1,1,1,37,27,4
A702543,1,5,22,1,730,3,5,24,12,2,3,1,6,1,0,79,3,1
A661699,0,3,10916,0,90,1,10,20,12,2,2,1,6,1,0,106,25,5
A704675,1,5,37,1,90,1,9,29,18,3,2,0,1,1,0,74,27,1
A715294,1,6,10,1,365,3,11,5,17,3,2,0,3,1,1,61,25,4
A668689,1,8,5,1,180,1,12,13,17,3,5,0,4,1,0,97,9,1
A603621,1,4,41,1,1825,5,4,23,17,3,3,0,3,1,1,79,25,4
A673664,0,3,10916,0,730,2,3,1,14,2,1,1,5,2,2,106,26,5
A716629,0,3,10916,0,730,2,11,22,12,2,2,1,6,0,1,106,13,5
A669982,1,7,10,1,365,3,1,5,17,3,1,1,6,1,0,18,22,1
A682836,0,3,10916,0,365,2,7,10,17,3,4,0,3,1,1,109,25,1
A714607,1,5,6,1,2555,5,1,10,12,2,1,1,6,1,1,37,27,1
A668198,1,5,32,1,730,3,5,23,17,3,3,0,4,1,0,60,26,1
A665073,1,6,49,1,90,1,11,11,14,2,2,0,0,0,0,80,11,5
A687410,0,3,10916,1,365,3,8,22,12,2,4,1,5,1,1,79,6,1
A704704,1,5,23,1,365,3,6,8,19,3,4,0,0,1,1,97,25,4
A534548,1,5,58,1,2190,5,5,9,13,2,3,0,4,1,0,28,2,1
A683577,1,6,63,1,60,1,7,16,17,3,4,0,2,1,0,79,6,1
A683303,0,3,10916,0,30,1,7,9,10,1,4,0,2,0,1,114,27,3
A716817,1,5,59,1,2920,5,11,30,16,3,2,0,0,1,0,37,27,3
A688568,1,5,18,0,60,1,9,25,16,3,2,0,3,1,1,106,26,1
A677582,1,7,6,1,365,3,5,5,18,3,3,0,0,1,1,25,25,1
A674167,1,5,10,1,365,3,11,29,19,3,2,1,5,1,1,18,27,1
A673382,1,5,6,1,730,3,2,24,18,3,1,0,0,1,0,73,20,4
A677562,0,3,10916,0,730,2,4,27,12,2,3,1,6,0,0,106,4,5
A673464,1,5,14,1,365,3,2,28,14,2,1,0,4,1,0,74,3,1
A719663,1,5,125,0,1825,3,2,13,15,2,1,1,5,1,1,106,27,1
A712780,1,5,125,1,60,1,9,29,15,2,2,0,1,0,1,79,3,4
A695251,0,3,10916,0,730,2,1,22,14,2,1,0,3,1,1,106,27,5
A686504,1,11,1,1,210,2,12,5,17,3,5,0,4,1,0,30,6,1
A691342,1,7,163,0,2555,4,1,4,16,3,1,1,6,1,1,106,13,1
A669511,0,3,10916,0,120,1,12,28,17,3,5,1,5,1,1,106,25,1
A706890,1,4,1,1,4015,5,7,5,14,2,4,1,6,1,1,37,22,4
A714557,0,3,10916,0,30,1,10,25,15,2,2,1,6,2,2,106,27,3
A711717,1,4,1,1,730,3,9,16,17,3,2,0,2,1,1,60,11,4
A706072,1,11,3,1,730,3,6,29,12,2,4,0,0,0,1,25,27,5
